Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
912024,250,8/31/2015 8:44,Townsend at 7th,65,8/31/2015 8:48,San Francisco Caltrain 2 (330 Townsend),69,426,Subscriber,94103
912023,747,8/31/2015 8:41,South Van Ness at Market,66,8/31/2015 8:54,Beale at Market,56,482,Subscriber,94103
912020,290,8/31/2015 8:43,Embarcadero at Folsom,51,8/31/2015 8:48,Embarcadero at Vallejo,48,598,Subscriber,94602
912019,798,8/31/2015 8:42,Golden Gate at Polk,59,8/31/2015 8:56,Yerba Buena Center of the Arts (3rd @ Howard),68,370,Subscriber,94043
912018,524,8/31/2015 8:43,Beale at Market,56,8/31/2015 8:51,Embarcadero at Vallejo,48,491,Subscriber,94609
912017,586,8/31/2015 8:42,Powell at Post (Union Square),71,8/31/2015 8:52,Market at 10th,67,448,Subscriber,94108
912014,341,8/31/2015 8:42,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 8:48,Harry Bridges Plaza (Ferry Building),50,593,Subscriber,94608
912013,681,8/31/2015 8:42,2nd at Townsend,61,8/31/2015 8:54,Broadway St at Battery St,82,378,Subscriber,94107
912012,269,8/31/2015 8:42,San Antonio Caltrain Station,29,8/31/2015 8:46,San Antonio Shopping Center,31,707,Subscriber,94133
912009,669,8/31/2015 8:41,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:53,Yerba Buena Center of the Arts (3rd @ Howard),68,368,Subscriber,94602
912008,280,8/31/2015 8:41,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 8:46,Steuart at Market,74,602,Subscriber,95620
912007,210,8/31/2015 8:41,Steuart at Market,74,8/31/2015 8:45,Spear at Folsom,49,479,Subscriber,94114
912006,602,8/31/2015 8:41,Market at 10th,67,8/31/2015 8:51,Market at Sansome,77,69,Subscriber,94114
912003,494,8/31/2015 8:40,Commercial at Montgomery,45,8/31/2015 8:49,Spear at Folsom,49,362,Subscriber,94105
911999,125,8/31/2015 8:39,Washington at Kearny,46,8/31/2015 8:41,Clay at Battery,41,449,Subscriber,94111
911998,375,8/31/2015 8:39,Embarcadero at Sansome,60,8/31/2015 8:45,Clay at Battery,41,564,Subscriber,94133
911995,358,8/31/2015 8:38,Steuart at Market,74,8/31/2015 8:44,Embarcadero at Vallejo,48,572,Subscriber,94708
911993,657,8/31/2015 8:38,Market at 10th,67,8/31/2015 8:49,Market at Sansome,77,458,Subscriber,94105
911992,357,8/31/2015 8:38,5th at Howard,57,8/31/2015 8:44,San Francisco Caltrain 2 (330 Townsend),69,496,Subscriber,94103
911991,579,8/31/2015 8:38,Market at 10th,67,8/31/2015 8:48,Mechanics Plaza (Market at Battery),75,352,Subscriber,94102
911990,397,8/31/2015 8:37,Redwood City Medical Center,26,8/31/2015 8:44,Redwood City Caltrain Station,22,666,Customer,94066
911989,257,8/31/2015 8:38,2nd at Townsend,61,8/31/2015 8:42,San Francisco Caltrain (Townsend at 4th),70,393,Subscriber,94107
911985,787,8/31/2015 8:35,Rengstorff Avenue / California Street,33,8/31/2015 8:48,Mountain View Caltrain Station,28,683,Subscriber,94040
911984,305,8/31/2015 8:36,Broadway St at Battery St,82,8/31/2015 8:41,Temporary Transbay Terminal (Howard at Beale),55,271,Subscriber,94566
911983,1479,8/31/2015 8:36,Embarcadero at Folsom,51,8/31/2015 9:00,Embarcadero at Folsom,51,501,Customer,94546
911982,487,8/31/2015 8:36,Steuart at Market,74,8/31/2015 8:44,2nd at South Park,64,503,Subscriber,94904
911981,352,8/31/2015 8:35,2nd at Folsom,62,8/31/2015 8:41,Clay at Battery,41,590,Subscriber,94107
911980,572,8/31/2015 8:35,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 8:44,San Francisco Caltrain (Townsend at 4th),70,538,Subscriber,94602
911979,426,8/31/2015 8:34,Spear at Folsom,49,8/31/2015 8:41,Mechanics Plaza (Market at Battery),75,477,Subscriber,94105
911978,431,8/31/2015 8:34,2nd at Townsend,61,8/31/2015 8:41,Spear at Folsom,49,382,Subscriber,89451
911977,506,8/31/2015 8:34,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:42,2nd at Folsom,62,408,Subscriber,94973
911976,296,8/31/2015 8:34,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:39,Market at Sansome,77,334,Subscriber,94925
911975,240,8/31/2015 8:33,2nd at Folsom,62,8/31/2015 8:37,Temporary Transbay Terminal (Howard at Beale),55,709,Subscriber,94107
911974,393,8/31/2015 8:33,Steuart at Market,74,8/31/2015 8:40,2nd at South Park,64,191,Subscriber,94960
911973,193,8/31/2015 8:33,Market at 4th,76,8/31/2015 8:36,5th at Howard,57,407,Subscriber,94103
911972,562,8/31/2015 8:33,Golden Gate at Polk,59,8/31/2015 8:42,Beale at Market,56,607,Subscriber,94109
911971,472,8/31/2015 8:32,Steuart at Market,74,8/31/2015 8:40,2nd at South Park,64,356,Subscriber,94947
911970,560,8/31/2015 8:32,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 8:42,Embarcadero at Sansome,60,410,Subscriber,94602
911969,537,8/31/2015 8:32,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:41,Market at Sansome,77,687,Subscriber,94158
911968,527,8/31/2015 8:31,Townsend at 7th,65,8/31/2015 8:40,South Van Ness at Market,66,431,Subscriber,94010
911967,753,8/31/2015 8:31,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 8:43,San Francisco Caltrain (Townsend at 4th),70,461,Subscriber,94107
911966,550,8/31/2015 8:30,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:39,Embarcadero at Folsom,51,399,Subscriber,94303
911965,485,8/31/2015 8:30,Embarcadero at Folsom,51,8/31/2015 8:38,2nd at South Park,64,603,Subscriber,94105
911964,381,8/31/2015 8:30,2nd at Townsend,61,8/31/2015 8:36,Howard at 2nd,63,636,Subscriber,94105
911963,1033,8/31/2015 8:30,Evelyn Park and Ride,30,8/31/2015 8:47,Mountain View City Hall,27,194,Customer,94022
911962,429,8/31/2015 8:29,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:37,2nd at Townsend,61,378,Subscriber,94903
911961,644,8/31/2015 8:29,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:40,Temporary Transbay Terminal (Howard at Beale),55,335,Subscriber,94010
911960,527,8/31/2015 8:29,Steuart at Market,74,8/31/2015 8:38,2nd at Townsend,61,608,Subscriber,94110
911959,512,8/31/2015 8:29,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:38,Powell Street BART,39,400,Subscriber,94941
911958,588,8/31/2015 8:29,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:39,Howard at 2nd,63,292,Subscriber,94111
911957,966,8/31/2015 8:29,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:45,Embarcadero at Vallejo,48,535,Subscriber,94403
911956,1090,8/31/2015 8:28,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:47,Market at 10th,67,428,Subscriber,94903
911955,691,8/31/2015 8:29,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:40,Post at Kearny,47,472,Subscriber,94002
911954,605,8/31/2015 8:28,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:39,Howard at 2nd,63,238,Subscriber,94025
911953,792,8/31/2015 8:28,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:41,Harry Bridges Plaza (Ferry Building),50,56,Subscriber,94086
911952,459,8/31/2015 8:28,Beale at Market,56,8/31/2015 8:36,2nd at Townsend,61,16,Subscriber,94607
911951,649,8/31/2015 8:28,Civic Center BART (7th at Market),72,8/31/2015 8:39,Clay at Battery,41,269,Subscriber,94110
911950,480,8/31/2015 8:28,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:36,Embarcadero at Vallejo,48,344,Subscriber,94595
911949,390,8/31/2015 8:28,Market at 4th,76,8/31/2015 8:34,San Francisco Caltrain (Townsend at 4th),70,187,Subscriber,95054
911948,714,8/31/2015 8:27,Washington at Kearny,46,8/31/2015 8:39,2nd at South Park,64,405,Subscriber,94133
911947,660,8/31/2015 8:27,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:38,Market at 10th,67,544,Subscriber,94061
911946,849,8/31/2015 8:27,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:41,Davis at Jackson,42,86,Subscriber,94002
911945,811,8/31/2015 8:27,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:40,Beale at Market,56,513,Subscriber,94089
911944,967,8/31/2015 8:27,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:43,Davis at Jackson,42,328,Subscriber,94024
911943,312,8/31/2015 8:26,Howard at 2nd,63,8/31/2015 8:32,2nd at Townsend,61,487,Subscriber,94965
911942,238,8/31/2015 8:26,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:30,Townsend at 7th,65,578,Subscriber,94010
911941,931,8/31/2015 8:26,Broadway St at Battery St,82,8/31/2015 8:41,San Francisco Caltrain (Townsend at 4th),70,614,Subscriber,94105
911940,539,8/31/2015 8:25,Market at 10th,67,8/31/2015 8:34,San Francisco Caltrain 2 (330 Townsend),69,406,Subscriber,94103
911938,112,8/31/2015 8:24,2nd at Townsend,61,8/31/2015 8:26,2nd at South Park,64,321,Subscriber,94107
911937,525,8/31/2015 8:24,2nd at Townsend,61,8/31/2015 8:33,Steuart at Market,74,191,Subscriber,95120
911936,880,8/31/2015 8:24,Palo Alto Caltrain Station,34,8/31/2015 8:38,Park at Olive,38,211,Subscriber,94002
911935,458,8/31/2015 8:23,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:31,Howard at 2nd,63,404,Subscriber,94107
911934,209,8/31/2015 8:22,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 8:26,Mechanics Plaza (Market at Battery),75,459,Subscriber,94618
911933,699,8/31/2015 8:22,Market at 10th,67,8/31/2015 8:33,Market at Sansome,77,498,Subscriber,94105
911932,366,8/31/2015 8:21,Beale at Market,56,8/31/2015 8:28,2nd at Townsend,61,385,Subscriber,94563
911931,277,8/31/2015 8:21,Steuart at Market,74,8/31/2015 8:25,Broadway St at Battery St,82,377,Subscriber,94702
911930,582,8/31/2015 8:21,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:30,2nd at South Park,64,505,Subscriber,94920
911928,432,8/31/2015 8:20,Beale at Market,56,8/31/2015 8:28,Broadway St at Battery St,82,613,Subscriber,94114
911926,566,8/31/2015 8:20,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:30,Post at Kearny,47,566,Subscriber,95442
911925,655,8/31/2015 8:20,2nd at Townsend,61,8/31/2015 8:31,Harry Bridges Plaza (Ferry Building),50,334,Subscriber,95148
911924,657,8/31/2015 8:20,2nd at Townsend,61,8/31/2015 8:31,Harry Bridges Plaza (Ferry Building),50,408,Customer,94087
911923,299,8/31/2015 8:20,Embarcadero at Bryant,54,8/31/2015 8:25,Embarcadero at Folsom,51,137,Subscriber,94103
911922,578,8/31/2015 8:18,Embarcadero at Bryant,54,8/31/2015 8:28,Yerba Buena Center of the Arts (3rd @ Howard),68,579,Subscriber,94105
911920,259,8/31/2015 8:18,Steuart at Market,74,8/31/2015 8:23,Clay at Battery,41,279,Subscriber,94305
911919,722,8/31/2015 8:18,Townsend at 7th,65,8/31/2015 8:30,Spear at Folsom,49,514,Subscriber,94103
911918,758,8/31/2015 8:17,Townsend at 7th,65,8/31/2015 8:30,Post at Kearny,47,509,Subscriber,94111
911917,324,8/31/2015 8:18,Evelyn Park and Ride,30,8/31/2015 8:23,Mountain View Caltrain Station,28,92,Subscriber,94040
911916,335,8/31/2015 8:18,Washington at Kearny,46,8/31/2015 8:23,Temporary Transbay Terminal (Howard at Beale),55,593,Subscriber,94133
911915,594,8/31/2015 8:17,Embarcadero at Bryant,54,8/31/2015 8:27,Townsend at 7th,65,431,Subscriber,94105
911914,1005,8/31/2015 8:16,Spear at Folsom,49,8/31/2015 8:33,Market at 10th,67,352,Subscriber,94105
911913,604,8/31/2015 8:15,Embarcadero at Folsom,51,8/31/2015 8:25,Yerba Buena Center of the Arts (3rd @ Howard),68,528,Subscriber,95131
911912,443,8/31/2015 8:15,Embarcadero at Sansome,60,8/31/2015 8:22,Mechanics Plaza (Market at Battery),75,549,Subscriber,94133
911911,592,8/31/2015 8:15,Embarcadero at Bryant,54,8/31/2015 8:24,Commercial at Montgomery,45,553,Subscriber,94105
911910,312,8/31/2015 8:14,Civic Center BART (7th at Market),72,8/31/2015 8:19,South Van Ness at Market,66,493,Subscriber,94611
911909,214,8/31/2015 8:13,Evelyn Park and Ride,30,8/31/2015 8:17,Mountain View Caltrain Station,28,13,Subscriber,94043
911908,522,8/31/2015 8:13,Market at Sansome,77,8/31/2015 8:22,2nd at Townsend,61,526,Subscriber,94401
911907,1025,8/31/2015 8:13,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:30,Commercial at Montgomery,45,67,Subscriber,94070
911906,334,8/31/2015 8:13,2nd at Townsend,61,8/31/2015 8:19,San Francisco Caltrain (Townsend at 4th),70,578,Subscriber,94107
911905,390,8/31/2015 8:13,Steuart at Market,74,8/31/2015 8:19,Embarcadero at Sansome,60,423,Subscriber,94597
911904,264,8/31/2015 8:13,Steuart at Market,74,8/31/2015 8:17,Clay at Battery,41,484,Subscriber,94596
911901,185,8/31/2015 8:12,Townsend at 7th,65,8/31/2015 8:16,San Francisco Caltrain 2 (330 Townsend),69,535,Subscriber,94107
911900,656,8/31/2015 8:12,Embarcadero at Folsom,51,8/31/2015 8:23,2nd at Townsend,61,382,Subscriber,94107
911899,498,8/31/2015 8:12,2nd at Townsend,61,8/31/2015 8:20,Steuart at Market,74,377,Subscriber,94070
911898,764,8/31/2015 8:12,Civic Center BART (7th at Market),72,8/31/2015 8:24,Spear at Folsom,49,451,Subscriber,94080
911897,516,8/31/2015 8:11,Spear at Folsom,49,8/31/2015 8:20,San Francisco Caltrain (Townsend at 4th),70,404,Subscriber,94707
911896,917,8/31/2015 8:11,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:27,Harry Bridges Plaza (Ferry Building),50,400,Subscriber,94087
911894,786,8/31/2015 8:11,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:24,Temporary Transbay Terminal (Howard at Beale),55,620,Customer,94066
911892,877,8/31/2015 8:11,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:26,Yerba Buena Center of the Arts (3rd @ Howard),68,312,Subscriber,94590
911889,503,8/31/2015 8:10,2nd at Folsom,62,8/31/2015 8:18,Civic Center BART (7th at Market),72,600,Subscriber,94105
911888,784,8/31/2015 8:10,Steuart at Market,74,8/31/2015 8:23,5th at Howard,57,260,Subscriber,94930
911887,764,8/31/2015 8:10,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:22,Broadway St at Battery St,82,542,Subscriber,95130
911886,549,8/31/2015 8:09,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:18,Yerba Buena Center of the Arts (3rd @ Howard),68,351,Customer,94086
911885,918,8/31/2015 8:09,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:25,Davis at Jackson,42,402,Subscriber,94111
911884,596,8/31/2015 8:09,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:19,2nd at South Park,64,470,Subscriber,94939
911883,632,8/31/2015 8:09,Embarcadero at Bryant,54,8/31/2015 8:19,Embarcadero at Vallejo,48,376,Subscriber,94105
911880,670,8/31/2015 8:08,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:20,2nd at Townsend,61,463,Subscriber,94949
911879,453,8/31/2015 8:08,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 8:16,Commercial at Montgomery,45,594,Subscriber,94530
911878,910,8/31/2015 8:08,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:23,Mechanics Plaza (Market at Battery),75,355,Subscriber,95054
911876,780,8/31/2015 8:08,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:21,Embarcadero at Vallejo,48,266,Subscriber,95128
911875,825,8/31/2015 8:07,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:21,Davis at Jackson,42,363,Subscriber,94040
911874,529,8/31/2015 8:08,San Jose Diridon Caltrain Station,2,8/31/2015 8:16,MLK Library,11,656,Subscriber,94110
911873,738,8/31/2015 8:07,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 8:20,Townsend at 7th,65,415,Subscriber,94103
911872,651,8/31/2015 8:07,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:18,Civic Center BART (7th at Market),72,562,Subscriber,94062
911871,658,8/31/2015 8:07,Townsend at 7th,65,8/31/2015 8:18,2nd at Folsom,62,311,Subscriber,94107
911870,518,8/31/2015 8:07,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:16,Embarcadero at Folsom,51,397,Subscriber,94306
911869,558,8/31/2015 8:07,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:16,Steuart at Market,74,279,Subscriber,94061
911868,540,8/31/2015 8:07,San Francisco City Hall,58,8/31/2015 8:16,San Francisco Caltrain 2 (330 Townsend),69,86,Subscriber,94102
911867,683,8/31/2015 8:07,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:18,Market at Sansome,77,522,Subscriber,94402
911866,533,8/31/2015 8:06,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:15,Embarcadero at Folsom,51,501,Subscriber,94061
911865,804,8/31/2015 8:07,Embarcadero at Sansome,60,8/31/2015 8:20,Powell Street BART,39,434,Subscriber,94133
911864,723,8/31/2015 8:06,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:18,Temporary Transbay Terminal (Howard at Beale),55,461,Subscriber,95008
911863,292,8/31/2015 8:06,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:11,Townsend at 7th,65,514,Subscriber,94301
911862,312,8/31/2015 8:06,2nd at South Park,64,8/31/2015 8:11,Post at Kearny,47,557,Subscriber,94107
911861,232,8/31/2015 8:06,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:10,Townsend at 7th,65,267,Subscriber,94063
911860,473,8/31/2015 8:06,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:14,Yerba Buena Center of the Arts (3rd @ Howard),68,359,Subscriber,94087
911859,533,8/31/2015 8:05,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:14,2nd at Townsend,61,636,Subscriber,94949
911858,321,8/31/2015 8:05,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:11,Embarcadero at Sansome,60,497,Subscriber,94568
911857,752,8/31/2015 8:05,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:17,Davis at Jackson,42,282,Subscriber,95014
911856,396,8/31/2015 8:05,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:11,2nd at Folsom,62,709,Subscriber,94949
911855,337,8/31/2015 8:05,Grant Avenue at Columbus Avenue,73,8/31/2015 8:10,Market at Sansome,77,66,Subscriber,94133
911854,448,8/31/2015 8:04,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 8:11,Embarcadero at Vallejo,48,320,Subscriber,94611
911853,399,8/31/2015 8:04,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:10,5th at Howard,57,552,Subscriber,94303
911852,428,8/31/2015 8:04,Commercial at Montgomery,45,8/31/2015 8:11,Davis at Jackson,42,331,Subscriber,94111
911851,452,8/31/2015 8:04,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:11,Powell Street BART,39,111,Subscriber,94070
911850,710,8/31/2015 8:04,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:15,Embarcadero at Folsom,51,603,Subscriber,94085
911848,798,8/31/2015 8:03,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:17,Market at 10th,67,406,Subscriber,94401
911846,344,8/31/2015 8:03,Powell at Post (Union Square),71,8/31/2015 8:09,Howard at 2nd,63,158,Subscriber,94108
911845,751,8/31/2015 8:03,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:16,Embarcadero at Folsom,51,494,Subscriber,95131
911844,917,8/31/2015 8:03,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:18,Washington at Kearny,46,540,Subscriber,94087
911843,791,8/31/2015 8:02,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:16,Embarcadero at Vallejo,48,290,Subscriber,94065
911841,625,8/31/2015 8:03,Steuart at Market,74,8/31/2015 8:13,San Francisco Caltrain (Townsend at 4th),70,67,Subscriber,94601
911839,542,8/31/2015 8:02,Howard at 2nd,63,8/31/2015 8:11,San Francisco Caltrain (Townsend at 4th),70,620,Subscriber,94105
911836,445,8/31/2015 8:01,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:09,2nd at Folsom,62,371,Subscriber,94558
911835,542,8/31/2015 8:01,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:10,2nd at South Park,64,327,Subscriber,94510
911833,295,8/31/2015 8:01,Powell Street BART,39,8/31/2015 8:06,Market at 10th,67,69,Subscriber,94107
911832,135,8/31/2015 8:01,Market at Sansome,77,8/31/2015 8:03,Howard at 2nd,63,604,Subscriber,94114
911831,338,8/31/2015 8:01,Steuart at Market,74,8/31/2015 8:07,Embarcadero at Sansome,60,549,Subscriber,94565
911829,609,8/31/2015 8:00,Powell at Post (Union Square),71,8/31/2015 8:10,San Francisco Caltrain (Townsend at 4th),70,400,Subscriber,94108
911828,525,8/31/2015 8:00,2nd at Folsom,62,8/31/2015 8:09,San Francisco Caltrain (Townsend at 4th),70,402,Subscriber,94549
911827,371,8/31/2015 7:58,Embarcadero at Sansome,60,8/31/2015 8:05,Steuart at Market,74,503,Subscriber,94133
911826,561,8/31/2015 7:59,Beale at Market,56,8/31/2015 8:08,Embarcadero at Sansome,60,318,Subscriber,94549
911825,482,8/31/2015 7:59,Steuart at Market,74,8/31/2015 8:07,2nd at Townsend,61,559,Subscriber,94563
911824,2095,8/31/2015 7:58,Spear at Folsom,49,8/31/2015 8:33,Embarcadero at Vallejo,48,259,Subscriber,94105
911823,525,8/31/2015 7:57,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 8:06,Market at 4th,76,187,Subscriber,94501
911822,813,8/31/2015 7:56,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:10,Embarcadero at Vallejo,48,512,Subscriber,94025
911821,591,8/31/2015 7:56,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:06,Steuart at Market,74,260,Subscriber,94002
911820,394,8/31/2015 7:55,Embarcadero at Bryant,54,8/31/2015 8:02,San Francisco Caltrain (Townsend at 4th),70,406,Subscriber,94105
911819,595,8/31/2015 7:55,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:05,Steuart at Market,74,423,Subscriber,94005
911818,154,8/31/2015 7:55,Market at 4th,76,8/31/2015 7:58,Yerba Buena Center of the Arts (3rd @ Howard),68,572,Subscriber,94707
911816,775,8/31/2015 7:55,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:08,South Van Ness at Market,66,322,Subscriber,95030
911815,786,8/31/2015 7:55,Steuart at Market,74,8/31/2015 8:08,Townsend at 7th,65,426,Subscriber,94105
911814,300,8/31/2015 7:54,Golden Gate at Polk,59,8/31/2015 7:59,Market at 4th,76,621,Subscriber,94109
911813,679,8/31/2015 7:54,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:05,Temporary Transbay Terminal (Howard at Beale),55,415,Subscriber,94030
911812,914,8/31/2015 7:54,Howard at 2nd,63,8/31/2015 8:09,Townsend at 7th,65,630,Subscriber,94618
911811,917,8/31/2015 7:53,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:09,Clay at Battery,41,556,Subscriber,95110
911810,411,8/31/2015 7:52,Powell at Post (Union Square),71,8/31/2015 7:59,Steuart at Market,74,356,Subscriber,94108
911808,274,8/31/2015 7:52,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 7:56,Townsend at 7th,65,558,Subscriber,94043
911807,264,8/31/2015 7:52,Mountain View Caltrain Station,28,8/31/2015 7:56,Castro Street and El Camino Real,32,147,Subscriber,94118
911806,534,8/31/2015 7:52,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:01,Embarcadero at Folsom,51,598,Subscriber,94070
911804,381,8/31/2015 7:51,San Jose Diridon Caltrain Station,2,8/31/2015 7:58,San Pedro Square,6,168,Subscriber,95377
911803,730,8/31/2015 7:51,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:04,Steuart at Market,74,479,Subscriber,95134
911802,681,8/31/2015 7:51,Golden Gate at Polk,59,8/31/2015 8:03,San Francisco Caltrain 2 (330 Townsend),69,282,Subscriber,94109
911801,560,8/31/2015 7:51,Embarcadero at Folsom,51,8/31/2015 8:00,San Francisco Caltrain (Townsend at 4th),70,494,Subscriber,94105
911800,1083,8/31/2015 7:51,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:09,Golden Gate at Polk,59,607,Subscriber,94087
911799,335,8/31/2015 7:51,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 7:56,Townsend at 7th,65,350,Subscriber,94103
911798,782,8/31/2015 7:50,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 8:03,Market at 10th,67,458,Subscriber,95122
911797,630,8/31/2015 7:50,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 8:01,Mechanics Plaza (Market at Battery),75,347,Subscriber,94040
911796,535,8/31/2015 7:50,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:59,Beale at Market,56,392,Subscriber,94303
911795,105,8/31/2015 7:50,Davis at Jackson,42,8/31/2015 7:51,Broadway St at Battery St,82,439,Subscriber,94618
911794,978,8/31/2015 7:50,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:06,Townsend at 7th,65,509,Subscriber,94568
911793,578,8/31/2015 7:49,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:59,Harry Bridges Plaza (Ferry Building),50,327,Subscriber,94002
911792,278,8/31/2015 7:49,Castro Street and El Camino Real,32,8/31/2015 7:54,Mountain View Caltrain Station,28,46,Subscriber,94022
911791,658,8/31/2015 7:49,Market at 10th,67,8/31/2015 8:00,San Francisco Caltrain 2 (330 Townsend),69,540,Subscriber,94103
911789,191,8/31/2015 7:47,Mountain View Caltrain Station,28,8/31/2015 7:50,Evelyn Park and Ride,30,706,Subscriber,94111
911788,265,8/31/2015 7:47,Evelyn Park and Ride,30,8/31/2015 7:51,Mountain View Caltrain Station,28,192,Subscriber,94041
911787,781,8/31/2015 7:46,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 7:59,Harry Bridges Plaza (Ferry Building),50,463,Subscriber,94107
911786,692,8/31/2015 7:46,South Van Ness at Market,66,8/31/2015 7:58,Townsend at 7th,65,96,Subscriber,94102
911785,541,8/31/2015 7:46,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:55,Civic Center BART (7th at Market),72,525,Customer,78233
911784,497,8/31/2015 7:45,Grant Avenue at Columbus Avenue,73,8/31/2015 7:54,Powell Street BART,39,601,Subscriber,94133
911783,867,8/31/2015 7:45,Steuart at Market,74,8/31/2015 8:00,Townsend at 7th,65,311,Subscriber,94965
911782,229,8/31/2015 7:45,Commercial at Montgomery,45,8/31/2015 7:49,Davis at Jackson,42,439,Subscriber,94111
911781,439,8/31/2015 7:44,San Jose Diridon Caltrain Station,2,8/31/2015 7:52,San Pedro Square,6,679,Subscriber,94002
911780,479,8/31/2015 7:44,Market at 10th,67,8/31/2015 7:52,San Francisco Caltrain 2 (330 Townsend),69,322,Subscriber,94102
